surah_number,ayah_number,page_number,x,y,width,height,polygon
79,39,584,9.85342019543974,62.22019186843307,27.850162866449512,4.38556418455916,"[{""x"": 9.853420195439739, ""y"": 62.22019186843307, ""width"": 27.850162866449512, ""height"": 4.3855641845591595}, {""x"": 47.88273615635179, ""y"": 66.7428049337597, ""width"": 42.18241042345277, ""height"": 4.842393787117405}]"
79,40,584,14.332247557003258,66.65143901324807,29.88599348534202,4.6139789858382825,"[{""x"": 14.332247557003258, ""y"": 66.65143901324807, ""width"": 29.88599348534202, ""height"": 4.6139789858382825}]"
79,41,584,32.328990228013026,71.67656464138877,57.49185667752443,4.659661946094107,"[{""x"": 32.328990228013026, ""y"": 71.67656464138877, ""width"": 57.49185667752443, ""height"": 4.659661946094107}]"
79,42,584,10.01628664495114,71.72224760164458,18.56677524429968,4.751027866605756,"[{""x"": 10.01628664495114, ""y"": 71.72224760164458, ""width"": 18.566775244299674, ""height"": 4.751027866605756}, {""x"": 78.17589576547232, ""y"": 76.88442211055276, ""width"": 11.644951140065146, ""height"": 4.0201005025125625}]"
79,43,584,50.8957654723127,76.70169026952946,24.185667752442995,4.29419826404751,"[{""x"": 50.8957654723127, ""y"": 76.70169026952946, ""width"": 24.185667752442995, ""height"": 4.29419826404751}]"
79,44,584,13.925081433224756,76.51895842850617,34.039087947882734,4.431247144814984,"[{""x"": 13.925081433224756, ""y"": 76.51895842850617, ""width"": 34.039087947882734, ""height"": 4.431247144814984}]"
79,45,584,13.925081433224756,81.2243033348561,75.9771986970684,5.299223389675651,"[{""x"": 13.925081433224756, ""y"": 81.2243033348561, ""width"": 75.9771986970684, ""height"": 5.299223389675651}]"
80,1,585,75.7328990228013,24.02923709456373,14.41368078175896,4.38556418455916,"[{""x"": 75.7328990228013, ""y"": 24.029237094563726, ""width"": 14.41368078175896, ""height"": 4.3855641845591595}]"
80,2,585,52.76872964169381,23.93787117405208,19.951140065146586,4.38556418455916,"[{""x"": 52.76872964169381, ""y"": 23.937871174052077, ""width"": 19.951140065146582, ""height"": 4.3855641845591595}]"
80,3,585,23.37133550488599,23.9835541343079,26.465798045602607,4.522613065326634,"[{""x"": 23.37133550488599, ""y"": 23.9835541343079, ""width"": 26.465798045602607, ""height"": 4.522613065326634}]"
80,4,585,9.446254071661238,24.1662859753312,10.912052117263844,4.38556418455916,"[{""x"": 9.446254071661238, ""y"": 24.1662859753312, ""width"": 10.912052117263844, ""height"": 4.3855641845591595}, {""x"": 70.35830618892508, ""y"": 28.91731384193696, ""width"": 19.951140065146582, ""height"": 4.111466423024212}]"
80,5,585,47.96416938110749,29.05436272270443,19.38110749185668,4.248515303791685,"[{""x"": 47.96416938110749, ""y"": 29.05436272270443, ""width"": 19.381107491856678, ""height"": 4.248515303791685}]"
80,6,585,25.814332247557005,29.008679762448608,19.136807817589577,3.9744175422567385,"[{""x"": 25.814332247557005, ""y"": 29.008679762448608, ""width"": 19.136807817589577, ""height"": 3.9744175422567385}]"
