surah_number,ayah_number,page_number,x,y,width,height,polygon
2,17,4,8.508845829823084,13.15669255367748,83.06655433866892,5.025125628140704,"[{""x"": 8.508845829823084, ""y"": 13.156692553677479, ""width"": 83.06655433866892, ""height"": 5.025125628140704}, {""x"": 21.735467565290648, ""y"": 17.95340338053906, ""width"": 70.00842459983151, ""height"": 5.344906349931476}]"
2,18,4,8.171861836562764,18.68433074463225,8.424599831508003,3.9287345820009136,"[{""x"": 8.171861836562764, ""y"": 18.684330744632252, ""width"": 8.424599831508003, ""height"": 3.9287345820009136}, {""x"": 55.349620893007575, ""y"": 23.02421196893559, ""width"": 36.39427127211457, ""height"": 4.933759707629054}]"
2,19,4,8.003369839932603,23.069894929191413,42.20724515585509,4.97944266788488,"[{""x"": 8.424599831508003, ""y"": 27.729556875285517, ""width"": 83.40353833192923, ""height"": 4.751027866605756}, {""x"": 8.003369839932603, ""y"": 23.069894929191413, ""width"": 42.20724515585509, ""height"": 4.9794426678848795}, {""x"": 28.55939342881213, ""y"": 32.48058474189127, ""width"": 63.2687447346251, ""height"": 5.116491548652353}]"
2,20,4,8.508845829823084,33.02878026496117,16.006739679865206,4.431247144814984,"[{""x"": 8.340353833192923, ""y"": 37.41434444952033, ""width"": 83.48778433024431, ""height"": 5.070808588396528}, {""x"": 8.171861836562764, ""y"": 42.62220191868433, ""width"": 83.90901432181971, ""height"": 4.933759707629054}, {""x"": 8.508845829823084, ""y"": 33.02878026496117, ""width"": 16.006739679865206, ""height"": 4.431247144814984}, {""x"": 65.62763268744735, ""y"": 47.9671082686158, ""width"": 26.032013479359726, ""height"": 4.431247144814984}]"
2,21,4,8.340353833192923,47.51027866605756,52.23251895534962,4.842393787117405,"[{""x"": 8.340353833192923, ""y"": 47.51027866605756, ""width"": 52.23251895534962, ""height"": 4.842393787117405}, {""x"": 34.962089300758215, ""y"": 52.48972133394244, ""width"": 56.5290648694187, ""height"": 4.88807674737323}]"
2,22,4,8.171861836562764,52.48972133394244,22.99915754001685,4.79671082686158,"[{""x"": 8.003369839932603, ""y"": 61.9004111466423, ""width"": 83.57203032855939, ""height"": 5.299223389675651}, {""x"": 7.834877843302443, ""y"": 57.240749200548194, ""width"": 83.9932603201348, ""height"": 4.9794426678848795}, {""x"": 8.171861836562764, ""y"": 52.48972133394244, ""width"": 22.99915754001685, ""height"": 4.79671082686158}, {""x"": 79.19123841617524, ""y"": 67.6564641388762, ""width"": 12.468407750631846, ""height"": 4.202832343535861}]"
2,23,4,8.508845829823084,67.01690269529466,65.88037068239258,5.253540429419826,"[{""x"": 8.087615838247682, ""y"": 72.08771128369118, ""width"": 83.06655433866892, ""height"": 4.9794426678848795}, {""x"": 8.508845829823084, ""y"": 67.01690269529466, ""width"": 65.88037068239258, ""height"": 5.253540429419826}, {""x"": 69.33445661331086, ""y"": 77.24988579259936, ""width"": 21.903959561920807, ""height"": 4.522613065326634}]"
2,24,4,7.834877843302443,76.83873915029695,57.3715248525695,5.253540429419826,"[{""x"": 7.834877843302443, ""y"": 76.83873915029695, ""width"": 57.3715248525695, ""height"": 5.253540429419826}, {""x"": 13.226621735467564, ""y"": 81.81818181818183, ""width"": 78.26453243470935, ""height"": 4.88807674737323}]"
2,25,5,9.014321819713563,13.111009593421654,81.80286436394272,4.97944266788488,"[{""x"": 9.014321819713563, ""y"": 13.111009593421654, ""width"": 81.80286436394272, ""height"": 4.9794426678848795}, {""x"": 8.930075821398484, ""y"": 22.476016445865692, ""width"": 82.64532434709352, ""height"": 5.162174508908177}, {""x"": 8.593091828138164, ""y"": 17.77067153951576, ""width"": 82.22409435551812, ""height"": 4.88807674737323}, {""x"": 22.99915754001685, ""y"": 27.36409319323892, ""width"": 68.15501263689974, ""height"": 5.6646870717222475}]"
2,26,5,9.014321819713563,28.597533120146185,9.014321819713563,3.837368661489265,"[{""x"": 9.267059814658804, ""y"": 42.30242119689356, ""width"": 82.13984835720304, ""height"": 5.070808588396528}, {""x"": 8.761583824768323, ""y"": 32.80036546368205, ""width"": 81.97135636057288, ""height"": 4.842393787117405}, {""x"": 8.761583824768323, ""y"": 47.23618090452261, ""width"": 82.3083403538332, ""height"": 5.162174508908177}, {""x"": 8.845829823083404, ""y"": 37.5513933302878, ""width"": 82.05560235888795, ""height"": 5.025125628140704}, {""x"": 9.014321819713563, ""y"": 28.597533120146185, ""width"": 9.014321819713563, ""height"": 3.837368661489265}, {""x"": 66.30160067396798, ""y"": 52.44403837368662, ""width"": 24.93681550126369, ""height"": 4.79671082686158}]"
2,27,5,8.424599831508003,52.48972133394244,52.48525695029485,4.842393787117405,"[{""x"": 8.593091828138164, ""y"": 57.286432160804026, ""width"": 82.64532434709352, ""height"": 5.025125628140704}, {""x"": 8.424599831508003, ""y"": 52.48972133394244, ""width"": 52.485256950294854, ""height"": 4.842393787117405}, {""x"": 31.25526537489469, ""y"": 61.94609410689813, ""width"": 60.06739679865206, ""height"": 5.070808588396528}]"
