mushaf_key,surah_number,ayah_number,page_number,x,y,width,height,polygon
hafs,2,54,8,8.432708688245315,47.39824832560536,83.73083475298127,6.0278207109737245,"[{""x"": 8.517887563884157, ""y"": 58.21741370427615, ""width"": 83.30494037478705, ""height"": 5.873261205564142}, {""x"": 8.432708688245315, ""y"": 47.39824832560536, ""width"": 83.73083475298127, ""height"": 6.0278207109737245}, {""x"": 8.603066439522998, ""y"": 53.06543019062339, ""width"": 83.21976149914822, ""height"": 5.821741370427615}, {""x"": 79.89778534923339, ""y"": 64.60587326120556, ""width"": 12.265758091993186, ""height"": 4.688304997424008}]"
hafs,2,55,8,8.347529812606473,63.9361154,66.78023850085178,5.770221535291087,"[{""x"": 8.347529812606473, ""y"": 63.9361154044307, ""width"": 66.78023850085178, ""height"": 5.770221535291087}, {""x"": 29.642248722316864, ""y"": 69.50025759917568, ""width"": 62.265758091993185, ""height"": 5.564142194744977}]"
hafs,2,56,8,8.347529812606473,69.70633694,16.013628620102217,5.461102524471921,"[{""x"": 8.347529812606473, ""y"": 69.7063369397218, ""width"": 16.013628620102217, ""height"": 5.461102524471921}, {""x"": 39.26746166950596, ""y"": 74.96136012364761, ""width"": 52.81090289608177, ""height"": 5.667181865018032}]"
hafs,2,57,8,8.177172061,75.42503863987635,26.320272572402043,5.203503348789284,"[{""x"": 9.114139693356048, ""y"": 80.52550231839258, ""width"": 82.70868824531516, ""height"": 5.667181865018032}, {""x"": 8.17717206132879, ""y"": 75.42503863987635, ""width"": 26.320272572402043, ""height"": 5.203503348789284}, {""x"": 12.776831345826235, ""y"": 86.08964451313756, ""width"": 79.21635434412265, ""height"": 5.92478104070067}]"
hafs,2,58,9,8.813559322033898,8.655332303,82.62711864406779,5.4095826893353935,"[{""x"": 8.813559322033898, ""y"": 8.65533230293663, ""width"": 82.62711864406779, ""height"": 5.4095826893353935}, {""x"": 8.220338983050848, ""y"": 13.96187532199897, ""width"": 83.30508474576271, ""height"": 5.770221535291087}, {""x"": 32.6271186440678, ""y"": 19.629057187017, ""width"": 58.89830508474576, ""height"": 5.461102524471921}]"
hafs,2,59,9,7.966101694915253,19.42297784647089,19.491525423728813,5.7187017,"[{""x"": 7.711864406779662, ""y"": 25.14167954662545, ""width"": 83.64406779661017, ""height"": 5.667181865018032}, {""x"": 7.966101694915253, ""y"": 19.42297784647089, ""width"": 19.491525423728813, ""height"": 5.7187017001545595}, {""x"": 33.47457627118644, ""y"": 31.01494075218959, ""width"": 57.79661016949152, ""height"": 5.615662029881505}]"
hafs,2,60,9,8.135593220338983,31.066460587326123,20.67796610169492,5.203503348789284,"[{""x"": 8.305084745762711, ""y"": 36.527563111798045, ""width"": 83.30508474576271, ""height"": 5.667181865018032}, {""x"": 7.966101694915253, ""y"": 41.78258629572385, ""width"": 83.05084745762711, ""height"": 5.7187017001545595}, {""x"": 8.135593220338983, ""y"": 31.066460587326123, ""width"": 20.677966101694913, ""height"": 5.203503348789284}, {""x"": 13.474576271186441, ""y"": 47.44976816074188, ""width"": 77.3728813559322, ""height"": 5.7187017001545595}]"
hafs,2,61,9,8.898305084745763,53.06543019062339,81.86440677966101,5.564142194744977,"[{""x"": 8.389830508474576, ""y"": 58.42349304482226, ""width"": 82.79661016949153, ""height"": 5.615662029881505}, {""x"": 8.728813559322033, ""y"": 74.90984028851108, ""width"": 82.37288135593221, ""height"": 5.667181865018032}, {""x"": 8.559322033898304, ""y"": 63.7300360638846, ""width"": 82.88135593220339, ""height"": 5.92478104070067}, {""x"": 8.64406779661017, ""y"": 80.52550231839258, ""width"": 82.71186440677965, ""height"": 5.667181865018032}, {""x"": 8.47457627118644, ""y"": 69.29417825862957, ""width"": 83.05084745762711, ""height"": 5.770221535291087}, {""x"": 8.898305084745763, ""y"": 53.06543019062339, ""width"": 81.86440677966101, ""height"": 5.564142194744977}, {""x"": 12.11864406779661, ""y"": 86.19268418341062, ""width"": 79.40677966101694, ""height"": 5.976300875837198}]"
hafs,2,62,10,8.177172061,8.655332303,83.64565587734242,5.512622359608449,"[{""x"": 8.17717206132879, ""y"": 8.65533230293663, ""width"": 83.64565587734242, ""height"": 5.512622359608449}, {""x"": 8.091993185689947, ""y"": 14.064914992272023, ""width"": 83.98637137989779, ""height"": 5.7187017001545595}, {""x"": 30.749574105621807, ""y"": 19.732096857290056, ""width"": 61.41396933560477, ""height"": 5.7187017001545595}]"
hafs,2,63,10,8.006814310051109,19.732096857290056,17.37649063032368,5.151983513652756,"[{""x"": 7.921635434412266, ""y"": 25.296239052035034, ""width"": 84.07155025553664, ""height"": 5.512622359608449}, {""x"": 8.006814310051109, ""y"": 19.732096857290056, ""width"": 17.37649063032368, ""height"": 5.151983513652756}, {""x"": 28.449744463373083, ""y"": 30.705821741370425, ""width"": 63.287904599659285, ""height"": 5.667181865018032}]"
