number,surah_id,no_ayah,page_id,x,y
4353,43,28,491,84,300
4354,43,29,491,63,338
4355,43,30,491,98,378
4356,43,31,491,82,418
4357,43,32,491,98,535
4358,43,33,491,63,614
4359,43,34,492,154,65
4360,43,35,492,337,145
4361,43,36,492,317,183
4362,43,37,492,298,224
4363,43,38,492,204,263
4364,43,39,492,144,303
4365,43,40,492,99,341
4366,43,41,492,165,381
4367,43,42,492,201,421
4368,43,43,492,216,460
4369,43,44,492,296,498
4370,43,45,492,145,539
4371,43,46,492,340,617
4372,43,47,492,61,617
4373,43,48,493,237,105
4374,43,49,493,153,145
4375,43,50,493,204,183
4376,43,51,493,278,263
4377,43,52,493,304,302
4378,43,53,493,191,341
4379,43,54,493,153,380
4380,43,55,493,139,421
4381,43,56,493,232,460
4382,43,57,493,214,499
4383,43,58,493,94,538
4384,43,59,493,61,579
4385,43,60,493,61,618
4386,43,61,494,334,103
4387,43,62,494,397,142
4388,43,63,494,395,222
4389,43,64,494,398,261
4390,43,65,494,254,300
4391,43,66,494,163,338
4392,43,67,494,157,378
4393,43,68,494,214,418
4394,43,69,494,256,458
4395,43,70,494,332,496
4396,43,71,494,318,576
4397,43,72,494,342,615
4398,43,73,494,63,613
4399,43,74,495,173,60
4400,43,75,495,315,101
4401,43,76,495,62,100
4402,43,77,495,94,141
4403,43,78,495,145,178
4404,43,79,495,321,218
4405,43,80,495,257,259
4406,43,81,495,340,300
4407,43,82,495,315,338
4408,43,83,495,288,376
4409,43,84,495,263,416
4410,43,85,495,396,496
4411,43,86,495,219,534
4412,43,87,495,251,574
4413,43,88,495,332,612
4414,43,89,495,65,612
4415,44,1,496,366,142
4416,44,2,496,217,143
4417,44,3,496,266,182
4418,44,4,496,85,182
4419,44,5,496,218,219
4420,44,6,496,299,261
4421,44,7,496,269,300
4422,44,8,496,231,339
4423,44,9,496,60,338
4424,44,10,496,148,378
4425,44,11,496,289,418
4426,44,12,496,397,457
4427,44,13,496,84,457
4428,44,14,496,212,495
4429,44,15,496,312,535
4430,44,16,496,397,576
4431,44,17,496,396,615
4432,44,18,496,63,615
4433,44,19,497,125,65
4434,44,20,497,249,104
4435,44,21,497,60,103
4436,44,22,497,199,144
4437,44,23,497,351,184
4438,44,24,497,100,183
4439,44,25,497,255,223
4440,44,26,497,107,222
4441,44,27,497,287,262
4442,44,28,497,77,261
4443,44,29,497,102,300
4444,44,30,497,153,340
4445,44,31,497,233,379
4446,44,32,497,341,419
4447,44,33,497,63,419
4448,44,34,497,260,458
4449,44,35,497,334,499
4450,44,36,497,96,498
4451,44,37,497,339,576
4452,44,38,497,397,616
4453,44,39,497,60,615
4454,44,40,498,155,61
4455,44,41,498,169,102
4456,44,42,498,236,142
4457,44,43,498,99,142
4458,44,44,498,341,179
4459,44,45,498,124,180
4460,44,46,498,339,218
4461,44,47,498,84,218
4462,44,48,498,133,259
4463,44,49,498,246,297
4464,44,50,498,393,336
4465,44,51,498,180,339
4466,44,52,498,397,378
4467,44,53,498,62,378
4468,44,54,498,194,417
4469,44,55,498,274,456
4470,44,56,498,122,495
4471,44,57,498,214,534
4472,44,58,498,254,573
4473,44,59,498,62,570
4474,45,1,499,374,102
4475,45,2,499,155,101
4476,45,3,499,246,142
4477,45,4,499,318,182
4478,45,5,499,354,261
4479,45,6,499,269,299
4480,45,7,499,136,298
4481,45,8,499,397,378
4482,45,9,499,358,418
4483,45,10,499,87,455
4484,45,11,499,61,496
4485,45,12,499,236,575
4486,45,13,499,62,615
4487,45,14,500,233,101
4488,45,15,500,139,140
4489,45,16,500,249,218
4490,45,17,500,396,335
4491,45,18,500,247,376
4492,45,19,500,396,454
4493,45,20,500,61,453
4494,45,21,500,305,572
4495,45,22,500,63,613
4496,45,23,501,347,140
4497,45,24,501,107,180
4498,45,25,501,309,258
4499,45,26,501,117,297
4500,45,27,501,62,337
4501,45,28,501,347,415
4502,45,29,501,298,455
4503,45,30,501,87,494
4504,45,31,501,341,573
4505,45,32,501,61,612
4506,45,33,502,399,103
4507,45,34,502,281,142
4508,45,35,502,398,219
4509,45,36,502,60,221
4510,45,37,502,60,257
4511,46,1,502,369,378
4512,46,2,502,121,378
4513,46,3,502,215,455
4514,46,4,502,322,573
4515,46,5,502,60,612
4516,46,6,503,85,65
4517,46,7,503,322,143
4518,46,8,503,231,224
4519,46,9,503,311,301
4520,46,10,503,195,380
4521,46,11,503,232,458
4522,46,12,503,184,537
4523,46,13,503,60,575
4524,46,14,503,59,615
4525,46,15,504,193,224
4526,46,16,504,128,302
4527,46,17,504,233,419
4528,46,18,504,397,497
4529,46,19,504,398,539
4530,46,20,504,60,618
4531,46,21,505,295,144
4532,46,22,505,206,183
4533,46,23,505,91,220
4534,46,24,505,127,300
4535,46,25,505,288,380
4536,46,26,505,155,498
4537,46,27,505,64,534
4538,46,28,505,60,614
4539,46,29,506,397,136
4540,46,30,506,396,216
4541,46,31,506,208,255
4542,46,32,506,300,333
4543,46,33,506,266,413
4544,46,34,506,307,490
4545,46,35,506,59,569
4546,47,1,507,107,103
4547,47,2,507,171,179
4548,47,3,507,282,259
4549,47,4,507,120,377
4550,47,5,507,316,416
4551,47,6,507,140,416
4552,47,7,507,134,456
4553,47,8,507,254,497
4554,47,9,507,305,535
4555,47,10,507,85,573
4556,47,11,507,62,613
4557,47,12,508,289,144
4558,47,13,508,178,184
4559,47,14,508,140,223
4560,47,15,508,254,379
4561,47,16,508,148,458
4562,47,17,508,215,498
4563,47,18,508,345,576
4564,47,19,508,64,616
4565,47,20,509,397,183
4566,47,21,509,274,222
4567,47,22,509,189,263
4568,47,23,509,195,300
4569,47,24,509,267,340
4570,47,25,509,365,419
4571,47,26,509,65,457
4572,47,27,509,320,536
4573,47,28,509,131,576
4574,47,29,509,66,615
4575,47,30,510,200,105
4576,47,31,510,112,144
4577,47,32,510,397,264
4578,47,33,510,266,303
4579,47,34,510,115,341
4580,47,35,510,338,421
4581,47,36,510,159,459
4582,47,37,510,143,498
4583,47,38,510,60,617
4584,48,1,511,240,142
4585,48,2,511,60,181
4586,48,3,511,252,221
4587,48,4,511,206,301
4588,48,5,511,120,379
4589,48,6,511,141,497
4590,48,7,511,85,536
4591,48,8,511,191,575
4592,48,9,511,62,615
4593,48,10,512,125,144
4594,48,11,512,179,301
4595,48,12,512,141,380
4596,48,13,512,120,419
4597,48,14,512,241,498
4598,48,15,512,61,616
4599,48,16,513,97,144
4600,48,17,513,167,260
4601,48,18,513,116,342
4602,48,19,513,139,380
4603,48,20,513,321,498
4604,48,21,513,187,538
4605,48,22,513,89,576
4606,48,23,513,61,614
4607,48,24,514,60,101
4608,48,25,514,200,299
4609,48,26,514,61,417
4610,48,27,514,321,575
4611,48,28,514,60,613
4612,48,29,515,62,263
4613,49,1,515,250,422
4614,49,2,515,129,499
4615,49,3,515,116,578
4616,49,4,515,61,619
4617,49,5,516,357,104
4618,49,6,516,62,143
4619,49,7,516,59,259
4620,49,8,516,154,301
4621,49,9,516,398,457
4622,49,10,516,311,497
4623,49,11,516,62,616
4624,49,12,517,322,184
4625,49,13,517,328,262
4626,49,14,517,62,340
4627,49,15,517,328,458
4628,49,16,517,113,498
4629,49,17,517,131,577
4630,49,18,517,63,616
4631,50,1,518,252,144
4632,50,2,518,210,182
4633,50,3,518,331,223
4634,50,4,518,347,262
4635,50,5,518,62,261
4636,50,6,518,286,341
4637,50,7,518,214,379
4638,50,8,518,353,420
4639,50,9,518,298,459
4640,50,10,518,89,458
4641,50,11,518,132,498
4642,50,12,518,199,538
4643,50,13,518,365,578
4644,50,14,518,397,616
4645,50,15,518,57,616
4646,50,16,519,311,105
4647,50,17,519,368,142
4648,50,18,519,140,143
4649,50,19,519,181,181
4650,50,20,519,330,221
4651,50,21,519,89,221
4652,50,22,519,397,301
4653,50,23,519,199,300
4654,50,24,519,361,339
4655,50,25,519,191,338
4656,50,26,519,215,380
4657,50,27,519,254,419
4658,50,28,519,308,457
4659,50,29,519,59,457
4660,50,30,519,105,497
4661,50,31,519,257,537
4662,50,32,519,397,576
4663,50,33,519,116,574
4664,50,34,519,264,616
4665,50,35,519,59,617
4666,50,36,520,241,100
4667,50,37,520,136,140
4668,50,38,520,331,218
4669,50,39,520,169,257
4670,50,40,520,306,297
4671,50,41,520,397,336
4672,50,42,520,77,336
4673,50,43,520,176,375
4674,50,44,520,175,415
4675,50,45,520,61,452
4676,51,1,520,299,575
4677,51,2,520,188,576
4678,51,3,520,63,577
4679,51,4,520,296,616
4680,51,5,520,156,615
4681,51,6,520,60,614
4682,51,7,521,284,63
4683,51,8,521,149,65
4684,51,9,521,372,104
4685,51,10,521,269,104
4686,51,11,521,115,102
4687,51,12,521,311,144
4688,51,13,521,151,143
4689,51,14,521,213,180
4690,51,15,521,398,222
4691,51,16,521,58,222
4692,51,17,521,222,261
4693,51,18,521,59,261
4694,51,19,521,170,301
4695,51,20,521,340,339
4696,51,21,521,177,339
4697,51,22,521,325,379
4698,51,23,521,347,419
4699,51,24,521,71,417
4700,51,25,521,107,458
4701,51,26,521,250,498
4702,51,27,521,399,537
4703,51,28,521,62,536
4704,51,29,521,398,616
4705,51,30,521,64,616
4706,51,31,522,209,63
4707,51,32,522,347,103
4708,51,33,522,157,103
4709,51,34,522,335,144
4710,51,35,522,119,141
4711,51,36,522,237,182
4712,51,37,522,305,222
4713,51,38,522,363,263
4714,51,39,522,158,261
4715,51,40,522,239,300
4716,51,41,522,351,339
4717,51,42,522,62,338
4718,51,43,522,173,377
4719,51,44,522,208,417
4720,51,45,522,276,457
4721,51,46,522,349,496
4722,51,47,522,116,497
4723,51,48,522,250,535
4724,51,49,522,309,574
4725,51,50,522,62,575
4726,51,51,522,66,613
4727,51,52,523,394,100
4728,51,53,523,184,100
4729,51,54,523,353,141
4730,51,55,523,129,141
4731,51,56,523,228,179
4732,51,57,523,317,218
4733,51,58,523,63,219
4734,51,59,523,399,298
4735,51,60,523,64,297
4736,52,1,523,343,417
4737,52,2,523,223,416
4738,52,3,523,110,415
4739,52,4,523,337,457
4740,52,5,523,205,456
4741,52,6,523,76,454
4742,52,7,523,295,495
4743,52,8,523,185,494
4744,52,9,523,361,534
4745,52,10,523,207,534
4746,52,11,523,392,573
4747,52,12,523,194,573
4748,52,13,523,321,612
4749,52,14,523,61,613
4750,52,15,524,188,63
4751,52,16,524,61,104
4752,52,17,524,222,142
4753,52,18,524,202,182
4754,52,19,524,303,221
4755,52,20,524,334,262
4756,52,21,524,317,339
4757,52,22,524,60,339
4758,52,23,524,156,379
4759,52,24,524,165,419
4760,52,25,524,286,458
4761,52,26,524,394,497
4762,52,27,524,121,495
4763,52,28,524,184,535
4764,52,29,524,246,574
4765,52,30,524,344,615
4766,52,31,524,60,614
4767,52,32,525,158,65
4768,52,33,525,313,103
4769,52,34,525,394,143
4770,52,35,525,124,143
4771,52,36,525,185,181
4772,52,37,525,273,221
4773,52,38,525,238,262
4774,52,39,525,62,262
4775,52,40,525,161,300
4776,52,41,525,326,340
4777,52,42,525,64,339
4778,52,43,525,142,379
4779,52,44,525,171,418
4780,52,45,525,238,455
4781,52,46,525,304,496
4782,52,47,525,281,532
4783,52,48,525,266,573
4784,52,49,525,60,573
4785,53,1,526,298,103
4786,53,2,526,126,104
4787,53,3,526,353,143
4788,53,4,526,209,143
4789,53,5,526,64,142
4790,53,6,526,299,181
4791,53,7,526,161,182
4792,53,8,526,62,182
4793,53,9,526,243,221
4794,53,10,526,62,220
4795,53,11,526,263,260
4796,53,12,526,117,261
4797,53,13,526,332,300
4798,53,14,526,192,300
4799,53,15,526,60,300
4800,53,16,526,259,340
4801,53,17,526,119,339
4802,53,18,526,266,379
4803,53,19,526,105,377
4804,53,20,526,307,418
4805,53,21,526,161,417
4806,53,22,526,349,456
4807,53,23,526,225,536
4808,53,24,526,95,536
4809,53,25,526,300,574
4810,53,26,526,61,614
4811,53,27,527,59,65
4812,53,28,527,339,142
4813,53,29,527,360,183
4814,53,30,527,227,224
4815,53,31,527,345,301
4816,53,32,527,342,419
4817,53,33,527,213,419
4818,53,34,527,397,458
4819,53,35,527,224,458
4820,53,36,527,361,498
4821,53,37,527,230,498
4822,53,38,527,397,537
4823,53,39,527,199,536
4824,53,40,527,395,575
4825,53,41,527,224,578
4826,53,42,527,62,575
4827,53,43,527,228,616
4828,53,44,527,63,616
4829,53,45,528,167,62
4830,53,46,528,397,102
4831,53,47,528,229,102
4832,53,48,528,94,100
4833,53,49,528,298,141
4834,53,50,528,129,140
4835,53,51,528,363,180
4836,53,52,528,394,220
4837,53,53,528,263,218
4838,53,54,528,133,219
4839,53,55,528,310,260
4840,53,56,528,131,259
4841,53,57,528,395,299
4842,53,58,528,171,297
4843,53,59,528,319,338
4844,53,60,528,154,337
4845,53,61,528,322,376
4846,53,62,528,137,376
4847,54,1,528,232,494
4848,54,2,528,316,536
4849,54,3,528,59,535
4850,54,4,528,184,573
4851,54,5,528,354,612
4852,54,6,528,62,613
4853,54,7,529,62,63
4854,54,8,529,112,104
4855,54,9,529,97,143
4856,54,10,529,254,182
4857,54,11,529,399,221
4858,54,12,529,61,222
4859,54,13,529,223,260
4860,54,14,529,367,298
4861,54,15,529,129,299
4862,54,16,529,320,340
4863,54,17,529,59,339
4864,54,18,529,186,378
4865,54,19,529,223,418
4866,54,20,529,350,457
4867,54,21,529,189,456
4868,54,22,529,286,496
4869,54,23,529,141,496
4870,54,24,529,153,535
4871,54,25,529,245,575
4872,54,26,529,398,614
4873,54,27,529,64,614
4874,54,28,530,150,66
4875,54,29,530,318,105
4876,54,30,530,161,104
4877,54,31,530,165,144
4878,54,32,530,288,185
4879,54,33,530,133,184
4880,54,34,530,150,223
4881,54,35,530,271,263
4882,54,36,530,395,302
4883,54,37,530,357,343
4884,54,38,530,113,342
4885,54,39,530,320,382
4886,54,40,530,59,381
4887,54,41,530,231,421
4888,54,42,530,286,459
4889,54,43,530,349,499
4890,54,44,530,140,499
4891,54,45,530,314,539
4892,54,46,530,57,538
4893,54,47,530,207,579
4894,54,48,530,232,618
4895,54,49,530,61,616
4896,54,50,531,158,64
4897,54,51,531,220,103
4898,54,52,531,395,144
4899,54,53,531,151,143
4900,54,54,531,298,183
4901,54,55,531,61,182
4902,55,1,531,353,302
4903,55,2,531,262,301
4904,55,3,531,161,302
4905,55,4,531,62,303
4906,55,5,531,239,342
4907,55,6,531,63,342
4908,55,7,531,208,380
4909,55,8,531,65,381
4910,55,9,531,113,418
4911,55,10,531,307,459
4912,55,11,531,66,459
4913,55,12,531,225,498
4914,55,13,531,396,538
4915,55,14,531,161,538
4916,55,15,531,309,577
4917,55,16,531,97,576
4918,55,17,531,243,617
4919,55,18,531,64,617
4920,55,19,532,276,63
4921,55,20,532,126,64
4922,55,21,532,312,104
4923,55,22,532,125,102
4924,55,23,532,309,142
4925,55,24,532,63,143
4926,55,25,532,245,181
4927,55,26,532,132,182
4928,55,27,532,250,221
4929,55,28,532,62,221
4930,55,29,532,99,261
4931,55,30,532,272,300
4932,55,31,532,101,300
4933,55,32,532,279,339
4934,55,33,532,323,417
4935,55,34,532,152,418
4936,55,35,532,167,457
4937,55,36,532,346,496
4938,55,37,532,396,536
4939,55,38,532,196,535
4940,55,39,532,266,573
4941,55,40,532,63,574
4942,55,41,532,61,616
4943,55,42,533,245,62
4944,55,43,533,331,103
4945,55,44,533,135,103
4946,55,45,533,308,142
4947,55,46,533,105,142
4948,55,47,533,277,182
4949,55,48,533,181,181
4950,55,49,533,349,222
4951,55,50,533,208,222
4952,55,51,533,395,260
4953,55,52,533,214,261
4954,55,53,533,396,299
4955,55,54,533,397,338
4956,55,55,533,212,338
4957,55,56,533,213,379
4958,55,57,533,397,418
4959,55,58,533,216,418
4960,55,59,533,394,457
4961,55,60,533,165,457
4962,55,61,533,323,497
4963,55,62,533,169,496
4964,55,63,533,345,536
4965,55,64,533,252,536
4966,55,65,533,394,576
4967,55,66,533,225,574
4968,55,67,533,59,575
4969,55,68,533,236,614
4970,55,69,533,61,615
4971,55,70,534,257,61
4972,55,71,534,395,101
4973,55,72,534,187,99
4974,55,73,534,318,140
4975,55,74,534,93,140
4976,55,75,534,234,178
4977,55,76,534,277,219
4978,55,77,534,64,219
4979,55,78,534,102,261
4980,56,1,534,293,374
4981,56,2,534,151,374
4982,56,3,534,396,415
4983,56,4,534,244,416
4984,56,5,534,112,415
4985,56,6,534,325,454
4986,56,7,534,191,455
4987,56,8,534,268,494
4988,56,9,534,341,533
4989,56,10,534,193,533
4990,56,11,534,60,533
4991,56,12,534,300,573
4992,56,13,534,181,573
4993,56,14,534,397,613
4994,56,15,534,245,613
4995,56,16,534,62,613
4996,56,17,535,240,61
4997,56,18,535,397,101
4998,56,19,535,204,101
4999,56,20,535,397,141
5000,56,21,535,228,140
5001,56,22,535,144,141
5002,56,23,535,339,180
5003,56,24,535,182,181
5004,56,25,535,344,220
5005,56,26,535,212,220
5006,56,27,535,357,259
5007,56,28,535,245,260
5008,56,29,535,138,260
5009,56,30,535,399,299
5010,56,31,535,294,298
5011,56,32,535,197,296
5012,56,33,535,399,338
5013,56,34,535,288,337
5014,56,35,535,154,337
5015,56,36,535,399,377
5016,56,37,535,315,376
5017,56,38,535,192,377
5018,56,39,535,65,377
5019,56,40,535,282,417
5020,56,41,535,398,456
5021,56,42,535,262,456
5022,56,43,535,123,455
5023,56,44,535,321,495
5024,56,45,535,122,495
5025,56,46,535,233,535
5026,56,47,535,235,572
5027,56,48,535,101,573
5028,56,49,535,283,613
5029,56,50,535,64,613
5030,56,51,536,219,60
5031,56,52,536,58,61
5032,56,53,536,281,101
5033,56,54,536,116,102
5034,56,55,536,321,141
5035,56,56,536,183,139
5036,56,57,536,336,179
5037,56,58,536,210,180
5038,56,59,536,341,218
5039,56,60,536,62,218
5040,56,61,536,103,258
5041,56,62,536,171,297
5042,56,63,536,395,337
5043,56,64,536,166,337
5044,56,65,536,226,377
5045,56,66,536,110,376
5046,56,67,536,328,415
5047,56,68,536,145,414
5048,56,69,536,224,453
5049,56,70,536,320,493
5050,56,71,536,151,492
5051,56,72,536,226,534
5052,56,73,536,335,573
5053,56,74,536,148,572
5054,56,75,536,288,613
5055,56,76,536,63,612
5056,56,77,537,292,63
5057,56,78,537,148,63
5058,56,79,537,320,102
5059,56,80,537,156,102
5060,56,81,537,308,140
5061,56,82,537,108,141
5062,56,83,537,288,182
5063,56,84,537,136,181
5064,56,85,537,220,220
5065,56,86,537,396,260
5066,56,87,537,212,261
5067,56,88,537,399,300
5068,56,89,537,211,302
5069,56,90,537,349,340
5070,56,91,537,153,338
5071,56,92,537,280,377
5072,56,93,537,165,379
5073,56,94,537,397,417
5074,56,95,537,241,417
5075,56,96,537,62,416
5076,57,1,537,114,538
5077,57,2,537,82,577
5078,57,3,537,62,617
5079,57,4,538,354,181
5080,57,5,538,397,221
5081,57,6,538,331,261
5082,57,7,538,62,299
5083,57,8,538,194,377
5084,57,9,538,320,457
5085,57,10,538,92,575
5086,57,11,538,59,614
5087,57,12,539,259,144
5088,57,13,539,249,261
5089,57,14,539,178,339
5090,57,15,539,299,418
5091,57,16,539,316,535
5092,57,17,539,248,574
5093,57,18,539,66,614
5094,57,19,540,184,142
5095,57,20,540,61,301
5096,57,21,540,121,418
5097,57,22,540,135,497
5098,57,23,540,225,576
5099,57,24,540,63,615
5100,57,25,541,245,180
5101,57,26,541,209,260
5102,57,27,541,255,456
5103,57,28,541,123,534
5104,57,29,541,59,614
5105,58,1,542,142,185
5106,58,2,542,299,300
5107,58,3,542,220,381
5108,58,4,542,252,498
5109,58,5,542,256,577
5110,58,6,542,58,617
5111,58,7,543,153,183
5112,58,8,543,199,339
5113,58,9,543,87,420
5114,58,10,543,102,499
5115,58,11,543,61,616
5116,58,12,544,398,142
5117,58,13,544,190,219
5118,58,14,544,323,299
5119,58,15,544,346,338
5120,58,16,544,319,378
5121,58,17,544,149,416
5122,58,18,544,223,495
5123,58,19,544,323,575
5124,58,20,544,396,614
5125,58,21,544,61,613
5126,58,22,545,103,260
5127,59,1,545,398,417
5128,59,2,545,237,576
5129,59,3,545,59,613
5130,59,4,546,345,102
5131,59,5,546,154,144
5132,59,6,546,364,260
5133,59,7,546,397,416
5134,59,8,546,269,496
5135,59,9,546,63,615
5136,59,10,547,195,142
5137,59,11,547,396,300
5138,59,12,547,101,339
5139,59,13,547,307,418
5140,59,14,547,123,495
5141,59,15,547,360,576
5142,59,16,547,60,615
5143,59,17,548,331,99
5144,59,18,548,58,139
5145,59,19,548,298,217
5146,59,20,548,144,258
5147,59,21,548,394,375
5148,59,22,548,276,413
5149,59,23,548,111,492
5150,59,24,548,68,571
5151,60,1,549,77,258
5152,60,2,549,249,337
5153,60,3,549,104,376
5154,60,4,549,139,573
5155,60,5,549,62,612
5156,60,6,550,202,102
5157,60,7,550,397,182
5158,60,8,550,398,260
5159,60,9,550,324,340
5160,60,10,550,125,536
5161,60,11,550,59,613
5162,60,12,551,396,218
5163,60,13,551,59,260
5164,61,1,551,397,414
5165,61,2,551,65,416
5166,61,3,551,78,458
5167,61,4,551,288,534
5168,61,5,551,68,614
5169,61,6,552,191,141
5170,61,7,552,397,219
5171,61,8,552,341,260
5172,61,9,552,224,299
5173,61,10,552,240,337
5174,61,11,552,59,375
5175,61,12,552,182,455
5176,61,13,552,203,495
5177,61,14,552,59,613
5178,62,1,553,351,184
5179,62,2,553,244,261
5180,62,3,553,289,302
5181,62,4,553,273,342
5182,62,5,553,394,459
5183,62,6,553,131,497
5184,62,7,553,80,535
5185,62,8,553,59,614
5186,62,9,554,394,143
5187,62,10,554,60,180
5188,62,11,554,61,258
5189,63,1,554,113,416
5190,63,2,554,345,495
5191,63,3,554,329,535
5192,63,4,554,59,614
5193,63,5,555,147,100
5194,63,6,555,182,178
5195,63,7,555,396,297
5196,63,8,555,257,376
5197,63,9,555,192,453
5198,63,10,555,91,533
5199,63,11,555,64,571
5200,64,1,556,269,142
5201,64,2,556,207,182
5202,64,3,556,106,222
5203,64,4,556,264,299
5204,64,5,556,191,339
5205,64,6,556,287,418
5206,64,7,556,62,456
5207,64,8,556,396,536
5208,64,9,556,62,616
5209,64,10,557,195,102
5210,64,11,557,306,180
5211,64,12,557,128,219
5212,64,13,557,114,259
5213,64,14,557,253,377
5214,64,15,557,203,415
5215,64,16,557,142,494
5216,64,17,557,351,573
5217,64,18,557,64,575
5218,65,1,558,61,218
5219,65,2,558,350,375
5220,65,3,558,359,456
5221,65,4,558,233,572
5222,65,5,558,60,611
5223,65,6,559,223,183
5224,65,7,559,182,261
5225,65,8,559,372,339
5226,65,9,559,104,338
5227,65,10,559,320,418
5228,65,11,559,217,535
5229,65,12,559,59,613
5230,66,1,560,324,182
5231,66,2,560,315,220
5232,66,3,560,82,300
5233,66,4,560,351,417
5234,66,5,560,349,496
5235,66,6,560,138,575
5236,66,7,560,58,615
5237,66,8,561,61,222
5238,66,9,561,161,300
5239,66,10,561,63,419
5240,66,11,561,149,537
5241,66,12,561,64,615
5242,67,1,562,127,141
5243,67,2,562,398,218
5244,67,3,562,177,258
5245,67,4,562,179,298
5246,67,5,562,351,375
5247,67,6,562,397,416
5248,67,7,562,120,415
5249,67,8,562,62,455
5250,67,9,562,298,534
5251,67,10,562,351,573
5252,67,11,562,76,573
5253,67,12,562,60,613
5254,67,13,563,77,60
5255,67,14,563,202,103
5256,67,15,563,62,141
5257,67,16,563,60,181
5258,67,17,563,329,259
5259,67,18,563,60,259
5260,67,19,563,225,337
5261,67,20,563,106,378
5262,67,21,563,87,415
5263,67,22,563,337,496
5264,67,23,563,221,534
5265,67,24,563,254,574
5266,67,25,563,344,614
5267,67,26,563,66,614
5268,67,27,564,331,103
5269,67,28,564,171,144
5270,67,29,564,399,221
5271,67,30,564,61,222
5272,68,1,564,264,340
5273,68,2,564,85,341
5274,68,3,564,273,381
5275,68,4,564,131,382
5276,68,5,564,332,421
5277,68,6,564,214,421
5278,68,7,564,189,460
5279,68,8,564,391,499
5280,68,9,564,219,499
5281,68,10,564,393,539
5282,68,11,564,241,538
5283,68,12,564,63,539
5284,68,13,564,287,577
5285,68,14,564,135,577
5286,68,15,564,215,617
5287,68,16,564,60,617
5288,68,17,565,77,63
5289,68,18,565,345,101
5290,68,19,565,116,100
5291,68,20,565,347,142
5292,68,21,565,231,143
5293,68,22,565,349,182
5294,68,23,565,197,181
5295,68,24,565,347,221
5296,68,25,565,207,220
5297,68,26,565,397,260
5298,68,27,565,270,261
5299,68,28,565,397,299
5300,68,29,565,201,300
5301,68,30,565,342,339
5302,68,31,565,183,338
5303,68,32,565,239,378
5304,68,33,565,291,416
5305,68,34,565,61,417
5306,68,35,565,224,457
5307,68,36,565,95,455
5308,68,37,565,287,495
5309,68,38,565,147,495
5310,68,39,565,166,537
5311,68,40,565,365,574
5312,68,41,565,77,574
5313,68,42,565,60,613
5314,68,43,566,349,105
5315,68,44,566,285,145
5316,68,45,566,118,143
5317,68,46,566,231,183
5318,68,47,566,397,224
5319,68,48,566,311,263
5320,68,49,566,319,302
5321,68,50,566,396,342
5322,68,51,566,225,381
5323,68,52,566,61,380
5324,69,1,566,361,498
5325,69,2,566,287,497
5326,69,3,566,147,497
5327,69,4,566,346,537
5328,69,5,566,169,537
5329,69,6,566,330,577
5330,69,7,566,197,615
5331,69,8,566,57,614
5332,69,9,567,139,59
5333,69,10,567,256,99
5334,69,11,567,398,140
5335,69,12,567,164,139
5336,69,13,567,322,178
5337,69,14,567,61,178
5338,69,15,567,268,218
5339,69,16,567,398,258
5340,69,17,567,398,297
5341,69,18,567,176,298
5342,69,19,567,211,335
5343,69,20,567,398,375
5344,69,21,567,256,375
5345,69,22,567,157,376
5346,69,23,567,58,375
5347,69,24,567,126,414
5348,69,25,567,155,452
5349,69,26,567,397,494
5350,69,27,567,262,494
5351,69,28,567,147,492
5352,69,29,567,397,533
5353,69,30,567,302,534
5354,69,31,567,179,533
5355,69,32,567,252,573
5356,69,33,567,60,572
5357,69,34,567,221,612
5358,69,35,567,60,612
5359,69,36,568,261,62
5360,69,37,568,118,62
5361,69,38,568,331,100
5362,69,39,568,227,100
5363,69,40,568,98,101
5364,69,41,568,231,140
5365,69,42,568,397,179
5366,69,43,568,247,181
5367,69,44,568,58,180
5368,69,45,568,272,218
5369,69,46,568,121,219
5370,69,47,568,264,259
5371,69,48,568,81,258
5372,69,49,568,228,297
5373,69,50,568,395,336
5374,69,51,568,257,337
5375,69,52,568,63,337
5376,70,1,568,234,457
5377,70,2,568,59,457
5378,70,3,568,257,496
5379,70,4,568,164,535
5380,70,5,568,396,575
5381,70,6,568,266,575
5382,70,7,568,175,575
5383,70,8,568,345,616
5384,70,9,568,192,615
5385,70,10,568,61,614
5386,70,11,569,60,62
5387,70,12,569,295,101
5388,70,13,569,167,100
5389,70,14,569,337,142
5390,70,15,569,236,141
5391,70,16,569,133,141
5392,70,17,569,369,181
5393,70,18,569,282,180
5394,70,19,569,132,180
5395,70,20,569,356,221
5396,70,21,569,213,218
5397,70,22,569,116,219
5398,70,23,569,274,258
5399,70,24,569,106,258
5400,70,25,569,332,298
5401,70,26,569,160,298
5402,70,27,569,309,336
5403,70,28,569,135,337
5404,70,29,569,285,377
5405,70,30,569,292,416
5406,70,31,569,58,416
5407,70,32,569,203,455
5408,70,33,569,399,493
5409,70,34,569,204,494
5410,70,35,569,56,494
5411,70,36,569,215,534
5412,70,37,569,366,574
5413,70,38,569,140,574
5414,70,39,569,328,613
5415,70,40,569,58,612
5416,70,41,570,113,65
5417,70,42,570,83,102
5418,70,43,570,63,143
5419,70,44,570,61,183
5420,71,1,570,325,339
5421,71,2,570,124,340
5422,71,3,570,262,377
5423,71,4,570,62,418
5424,71,5,570,175,457
5425,71,6,570,361,496
5426,71,7,570,396,575
5427,71,8,570,234,575
