surah_number,surah_name,ayah_number,word,word_plain,meaning
2,البقرة,271,فَنِعِمَّا هِيَ,فنعما هي,فنِعْمَ ما تَصَدَّقْتُم به.
2,البقرة,272,فَلِأَنفُسِكُمۡ,فلأنفسكم,يعودُ نَفْعُه عليكم.
2,البقرة,273,أُحۡصِرُواْ,أحصروا,لايَسْتطيعون السَّفرَ طَلَباً للرِّزقِ، لانشغالهِم بالجهادِ.
2,البقرة,273,ضَرۡبٗا,ضربا,سَفَراً لطَلَبِ الرِّزْق.
2,البقرة,273,بِسِيمَٰهُمۡ,بسيمهم,بعلاماتِهم، وآثارِ الحاجةِ فيهم.
2,البقرة,273,إِلۡحَافٗا,إلحافا,إلحاحاً إن اضْطُرُّوا للسؤالِ.
2,البقرة,275,يَأۡكُلُونَ ٱلرِّبَوٰاْ,يأكلون ٱلربوا,يتعامَلُون به. والرِّبا: ما يُؤَدِّيه المُقْتَرِضُ زيادةً على ما اقترضَ، مشروطةً في العَقْدِ.
2,البقرة,275,"لَا يَقُومُونَ﴾ أي: في الآخرةِ حينَ يُبْعَثُون مِنْ قُبورِهم. 
﴿يَتَخَبَّطُهُ ٱلشَّيۡطَٰنُ","لا يقومون﴾ أي: في الآخرة حين يبعثون من قبورهم. 
﴿يتخبطه ٱلشيطن",يُوقِعُه في الاضطرابِ.
2,البقرة,275,ٱلۡمَسِّ,ٱلمس,الجنونِ.
2,البقرة,275,فَٱنتَهَىٰ,فٱنتهى,فارتدَعَ.
2,البقرة,275,مَا سَلَفَ,ما سلف,ما مَضَى قبلَ التحريمِ، فلا إثمَ عليه فيه.
2,البقرة,275,وَمَنۡ عَادَ,ومن عاد,أي: إلى الرِّبا.
2,البقرة,276,يَمۡحَقُ,يمحق,يُذْهِبُ.
2,البقرة,276,وَيُرۡبِي,ويربي,يُنَمِّي، ويُضاعِفُ الأجْرَ.
2,البقرة,277,وَلَا خَوۡفٌ عَلَيۡهِمۡ,ولا خوف عليهم,في الآخرةِ.
2,البقرة,277,وَلَا هُمۡ يَحۡزَنُونَ,ولا هم يحزنون,على ما فاتَهم في الدُّنيا.
2,البقرة,278,وَذَرُواْ,وذروا,اترُكُوا طَلبَ.
2,البقرة,278,مَا بَقِيَ مِنَ ٱلرِّبَوٰٓاْ,ما بقي من ٱلربوا,ما بَقِيَ لكم من زيادةٍ على رؤوسِ أموالِكم.
2,البقرة,279,فَأۡذَنُواْ,فأذنوا,اعْلَمُوا ذلك، واستَيْقِنُوه.
2,البقرة,279,لَا تَظۡلِمُونَ وَلَا تُظۡلَمُونَ,لا تظلمون ولا تظلمون,لا تَأْخُذُون باطلاً لا يَحِلُّ لكم، ولا تُنْقَصُون من أموالِكم.
2,البقرة,280,ذُو عُسۡرَةٖ,ذو عسرة,غيرُ قادرٍ على السَّدادِ.
2,البقرة,280,فَنَظِرَةٌ إِلَىٰ مَيۡسَرَةٖ,فنظرة إلى ميسرة,فعليكم أن تُمْهِلُوه إلى أن يُيَسِّرَ اللهُ عليه الأداءَ.
2,البقرة,280,وَأَن تَصَدَّقُواْ,وأن تصدقوا,أي: على المُعْسِرِ.
2,البقرة,281,تُوَفَّىٰ كُلُّ نَفۡسٖ مَّا كَسَبَتۡ,توفى كل نفس ما كسبت,تُجازَى بما عَمِلَتْ.
2,البقرة,282,تَدَايَنتُم,تداينتم,تبايَعْتُمْ، وتَعاطَيْتُم بالدَّين.
2,البقرة,282,أَجَلٖ مُّسَمّٗى,أجل مسمى,وقتٍ معلومٍ.
2,البقرة,282,وَلۡيُمۡلِلِ ٱلَّذِي عَلَيۡهِ ٱلۡحَقُّ,وليملل ٱلذي عليه ٱلحق,يُمْلي المَدينُ ما عليه من الدَّين.
2,البقرة,282,وَلَا يَبۡخَسۡ,ولا يبخس,ولا يُنْقِصْ.
2,البقرة,282,سَفِيهًا,سفيها,مُبَذِّراً مُتلاعِباً.
2,البقرة,282,وَلِيُّهُۥ,وليه,القائمُ بأَمْرِه.
2,البقرة,282,أَن تَضِلَّ إِحۡدَىٰهُمَا,أن تضل إحدىهما,مَخافةَ أَنْ تَنْسى إحداهما.
2,البقرة,282,وَلَا يَأۡبَ ٱلشُّهَدَآءُ إِذَا مَا دُعُواْ,ولا يأب ٱلشهداء إذا ما دعوا,لا يَمْتنعون من الإجابة إذا دُعُوا لإقامةِ الشهادةِ.
2,البقرة,282,وَلَا تَسۡـَٔمُوٓاْ,ولا تسـموا,ولا تَمَلُّوا من كتابةِ الدَّيْن.
2,البقرة,282,إِلَىٰٓ أَجَلِهِۦ,إلى أجله,إلى وقتِه المعلومِ.
2,البقرة,282,أَقۡسَطُ,أقسط,أعدَلُ.
2,البقرة,282,وَأَقۡوَمُ,وأقوم,وأصْوَبُ.
2,البقرة,282,وَأَدۡنَىٰٓ أَلَّا تَرۡتَابُوٓاْ,وأدنى ألا ترتابوا,وأقربُ إلى نَفْيِ الشَّكِّ.
2,البقرة,282,وَلَا يُضَآرَّ,ولا يضار,لايجوزُ الإضرارُ بهما.
2,البقرة,282,فُسُوقُۢ,فسوق,خروجٌ عن طاعةِ اللهِ.
2,البقرة,283,فَرِهَٰنٞ مَّقۡبُوضَةٞ,فرهن مقبوضة,ادفَعُوا إلى صاحبِ الحقِّ شيئاً لضَمانِ حَقِّه.
2,البقرة,283,فَإِنَّهُۥٓ ءَاثِمٞ قَلۡبُهُۥ,فإنه ءاثم قلبه,فهو ذو قَلْبٍ فاجرٍ.
2,البقرة,284,تُبۡدُواْ,تبدوا,تُظْهِروا.
2,البقرة,285,لَا نُفَرِّقُ,لا نفرق,نُؤْمِنُ بجميعِ الرسُلِ.
2,البقرة,285,غُفۡرَانَكَ,غفرانك,نَطْلُبُ مغفرتَك.
2,البقرة,286,وُسۡعَهَا,وسعها,قَدْرَ ما تُطيقُ.
2,البقرة,286,لَهَا مَا كَسَبَتۡ,لها ما كسبت,أي: مَنْ فَعَلَ خيراً نال أَجْرَه.
2,البقرة,286,وَعَلَيۡهَا مَا ٱكۡتَسَبَتۡ,وعليها ما ٱكتسبت,أي: ومَنْ فَعَلَ شرّاً نال جَزاءَه.
2,البقرة,286,إِصۡرٗا,إصرا,عَهْداً لا نُطيقُ القيامَ به.
2,البقرة,286,مَا لَا طَاقَةَ لَنَا بِهِۦ,ما لا طاقة لنا به,ما لا نَسْتطيعُه.
2,البقرة,286,أَنتَ مَوۡلَىٰنَا,أنت مولىنا,أنت وليُّنا، وناصِرُنا.
3,آل عمران,1,الٓمٓ,الم,سَبَقَ الكَلَامُ على الحُرُوفِ المقَطَّعَةِ في أَوَّل سورة البقرة.
3,آل عمران,2,ٱلۡقَيُّومُ,ٱلقيوم,القائمُ بنفسِه، والمُقيمُ لأحوالِ خَلْقِه.
3,آل عمران,3,ٱلۡكِتَٰبَ,ٱلكتب,القرآنَ.
3,آل عمران,3,مُصَدِّقٗا لِّمَا بَيۡنَ يَدَيۡهِ,مصدقا لما بين يديه,يَشْهَدُ على صِدْقِ ما قبلَه من كُتُبٍ.
3,آل عمران,4,ٱلۡفُرۡقَانَ,ٱلفرقان,ما يُفَرِّقُ بينَ الحقِّ والباطلِ، وهو القرآنُ.
3,آل عمران,6,كَيۡفَ يَشَآءُ,كيف يشاء,مِنْ ذَكَرٍ وأنثى، وشَقِيٍّ وسعيدٍ، وغيرِ ذلك.
3,آل عمران,7,مُحۡكَمَٰتٌ,محكمت,واضحاتُ المعنى، ظاهراتُ الدَّلالةِ.
3,آل عمران,7,أُمُّ ٱلۡكِتَٰبِ,أم ٱلكتب,أصلُه الذي يُرْجَعُ إليه عندَ الاشتِباهِ.
3,آل عمران,7,مُتَشَٰبِهَٰتٞ,متشبهت,لا يتعَيَّنُ معناها، ولا تَظْهَرُ دَلالتُها إلَّا بِضَمِّهَا إلى المُحْكَمِ.
3,آل عمران,7,زَيۡغٞ,زيغ,مَيْلٌ.
3,آل عمران,7,فَيَتَّبِعُونَ مَا تَشَٰبَهَ مِنۡهُ,فيتبعون ما تشبه منه,يَتَّبعون الآياتِ المتشابهاتِ، فيُشَكِّكُون بها على المؤمنين.
3,آل عمران,7,ٱبۡتِغَآءَ ٱلۡفِتۡنَةِ,ٱبتغاء ٱلفتنة,طَلَباً منهم للتَّلبيسِ عليهم في دينِهم.
3,آل عمران,7,وَٱبۡتِغَآءَ تَأۡوِيلِهِۦ,وٱبتغاء تأويله,ولتأويلِهم لها على الوجه الذي يوافِقُ مذهبَهم.
3,آل عمران,7,وَٱلرَّٰسِخُونَ,وٱلرسخون,والمتمَكِّنُونَ.
3,آل عمران,7,كُلّٞ,كل,كلُّ القرآنِ.
3,آل عمران,7,وَمَا يَذَّكَّرُ,وما يذكر,وما يتدبَّرُ المعانيَ على وَجْهِها الصحيحِ.
3,آل عمران,7,أُوْلُواْ ٱلۡأَلۡبَٰبِ,أولوا ٱلألبب,أصحابُ العقولِ السليمةِ.
3,آل عمران,8,لَا تُزِغۡ قُلُوبَنَا,لا تزغ قلوبنا,لاتَصْرِفْ قلوبَنا عن الإيمانِ بك.
3,آل عمران,10,لَن تُغۡنِيَ عَنۡهُمۡ,لن تغني عنهم,لن تنفعَهم، ولن تُنْجِيَهم.
3,آل عمران,10,مِنَ ٱللَّهِ,من ٱلله,من عقوبتهِ، إن أحَلَّها بهم عاجلاً في الدنيا.
3,آل عمران,10,وَقُودُ ٱلنَّارِ,وقود ٱلنار,حَطَبُ النارِ.
3,آل عمران,11,كَدَأۡبِ ءَالِ فِرۡعَوۡنَ,كدأب ءال فرعون,شَأْنُ الكافرين في تكذيبهِم وما يَنْزِلُ بهم من العقوبةِ مِثْلُ شأنِ آلِ فرعونَ.
3,آل عمران,11,فَأَخَذَهُمُ ٱللَّهُ,فأخذهم ٱلله,فعاجَلَهم بالعُقوبةِ.
3,آل عمران,12,لِلَّذِينَ كَفَرُواْ,للذين كفروا,لليهودِ.
3,آل عمران,12,وَتُحۡشَرُونَ,وتحشرون,وتُجْمَعون، وتُساقُون.
3,آل عمران,12,ٱلۡمِهَادُ,ٱلمهاد,الفِراشُ.
3,آل عمران,13,ءَايَةٞ,ءاية,دَلالَةٌ عظيمةٌ.
3,آل عمران,13,ٱلۡتَقَتَا,ٱلتقتا,أي: في معركةِ بدرٍ.
3,آل عمران,13,يَرَوۡنَهُم مِّثۡلَيۡهِمۡ,يرونهم مثليهم,يرى المشركون المسلمين في العددِ مثلَيْهم.
3,آل عمران,13,لَعِبۡرَةٗ,لعبرة,لعِظَةً.
3,آل عمران,13,لِأُوْلِي ٱلۡأَبۡصَٰرِ,لأولي ٱلأبصر,لأصحابِ البصائرِ.
3,آل عمران,14,زُيِّنَ,زين,حُسِّنَ.
3,آل عمران,14,وَٱلۡقَنَٰطِيرِ ٱلۡمُقَنطَرَةِ,وٱلقنطير ٱلمقنطرة,والأموالِ الكثيرةِ.
3,آل عمران,14,ٱلۡمُسَوَّمَةِ,ٱلمسومة,المُعَلَّمَةِ الحِسانِ.
3,آل عمران,14,وَٱلۡأَنۡعَٰمِ,وٱلأنعم,من الإبِلِ، والبقرِ، والغَنَمِ.
3,آل عمران,14,وَٱلۡحَرۡثِ,وٱلحرث,الأرضِ المتخَذَةِ للزِّراعةِ.
3,آل عمران,14,ٱلۡمَـَٔابِ,ٱلمـاب,المَرْجِعِ.
3,آل عمران,15,مِن ذَٰلِكُمۡ,من ذلكم,ممَّا حُسِّنَ للناسِ في الحياةِ الدُّنيا.
3,آل عمران,15,مُطَهَّرَةٞ,مطهرة,من الحَيْضِ والنِّفاسِ، وسوءِ الخُلُقِ.
3,آل عمران,15,وَرِضۡوَٰنٞ,ورضون,ورِضا.
3,آل عمران,16,وَقِنَا,وقنا,ونَجِّنا.
3,آل عمران,17,وَٱلصَّٰدِقِينَ,وٱلصدقين,الذين صَدَقُوا اللهَ، فعَمِلُوا بماجاء عنه.
3,آل عمران,17,وَٱلۡقَٰنِتِينَ,وٱلقنتين,والمطيعين له.
3,آل عمران,17,بِٱلۡأَسۡحَارِ,بٱلأسحار,بآخِرِ الليلِ.
3,آل عمران,18,وَٱلۡمَلَٰٓئِكَةُ,وٱلملئكة,أي: يَشْهَدُون كذلك.
3,آل عمران,18,بِٱلۡقِسۡطِ,بٱلقسط,بالعَدْلِ.
3,آل عمران,19,مِنۢ بَعۡدِ مَا جَآءَهُمُ ٱلۡعِلۡمُ,من بعد ما جاءهم ٱلعلم,أي: المقتضي لعَدَمِ الاختلافِ، بما تَضَمَّنَتْه كُتُبُهم المنزَّلةُ.
3,آل عمران,19,بَغۡيَۢا بَيۡنَهُمۡ,بغيا بينهم,حَسَداً وطَلَباً للدُّنيا، فصَدَّهم عن اتِّباعِ الحَقِّ.
3,آل عمران,19,سَرِيعُ ٱلۡحِسَابِ,سريع ٱلحساب,يحفَظُ ذلك عليهم بغيرِ كُلْفَةٍ.
3,آل عمران,20,حَآجُّوكَ,حاجوك,جادَلُوك أيُّها الرسولُ.
3,آل عمران,20,أَسۡلَمۡتُ,أسلمت,أخلَصْتُ.
3,آل عمران,20,وَمَنِ ٱتَّبَعَنِ,ومن ٱتبعن,وكذلك أَسْلَمَ وجهَه مَنِ اتَّبعَني.
3,آل عمران,20,وَٱلۡأُمِّيِّـۧنَ,وٱلأميـن,مُشْركي العربِ الذين لايكتبُون.
3,آل عمران,20,تَوَلَّوۡاْ,تولوا,أَعْرَضُوا.
3,آل عمران,21,بِٱلۡقِسۡطِ,بٱلقسط,بالعَدْلِ.
3,آل عمران,22,حَبِطَتۡ,حبطت,بَطَلَتْ.
3,آل عمران,23,إِلَى ٱلَّذِينَ,إلى ٱلذين,إلى اليهودِ الذين كانوا في زمن النبيِّ ﷺ مِمَّن أُوتي عِلْماً.
3,آل عمران,23,نَصِيبٗا مِّنَ ٱلۡكِتَٰبِ,نصيبا من ٱلكتب,حَظّاً من التوراةِ.
3,آل عمران,23,كِتَٰبِ ٱللَّهِ,كتب ٱلله,التوراةِ.
3,آل عمران,23,يَتَوَلَّىٰ,يتولى,يأبَى.
3,آل عمران,24,ذَٰلِكَ,ذلك,الانصرافُ عن الحقِّ.
3,آل عمران,24,وَغَرَّهُمۡ,وغرهم,وخَدَعَهم.
3,آل عمران,24,يَفۡتَرُونَ,يفترون,يختلِقُون من الأكاذيبِ في ادِّعائِهم أنهم أبناءُ اللهِ وأحِبَّاؤُه.
3,آل عمران,25,فَكَيۡفَ,فكيف,أي: فكيف يكونُ حالهُم؟
3,آل عمران,25,وَوُفِّيَتۡ,ووفيت,وجُوزِيَتْ.
3,آل عمران,25,مَا كَسَبَتۡ,ما كسبت,ما عَمِلَتْ من خيرٍ أو شَرٍّ.
3,آل عمران,26,تَنزِعُ,تنزع,تَسْلُبُ.
3,آل عمران,27,تُولِجُ,تولج,تُدْخِلُ.
3,آل عمران,27,وَتُخۡرِجُ ٱلۡحَيَّ مِنَ ٱلۡمَيِّتِ,وتخرج ٱلحي من ٱلميت,تُخْرِجُ الإنسانَ الحَيَّ من النُّطْفةِ الميتةِ.
3,آل عمران,27,وَتُخۡرِجُ ٱلۡمَيِّتَ مِنَ ٱلۡحَيِّ,وتخرج ٱلميت من ٱلحي,تُخْرِجُ النُّطْفَةَ الميتة من الإنسانِ الحيِّ.
3,آل عمران,27,بِغَيۡرِ حِسَابٖ,بغير حساب,بغير مُحاسَبةٍ.
3,آل عمران,28,لَا يَتَّخِذِ ٱلۡمُؤۡمِنُونَ ٱلۡكَٰفِرِينَ أَوۡلِيَآءَ,لا يتخذ ٱلمؤمنون ٱلكفرين أولياء,لا تَتَّخِذُوا أيها المؤمنون الكافرين أنصاراً.
3,آل عمران,28,إِلَّآ أَن تَتَّقُواْ مِنۡهُمۡ تُقَىٰةٗ,إلا أن تتقوا منهم تقىة,إلاأن تكونوا ضِعافاً، فرَخَّص لكم في مُهادنتِهم؛ اتقاءً لشَرِّهم.
3,آل عمران,28,ٱلۡمَصِيرُ,ٱلمصير,رجوعُ الخلائقِ للحِسابِ.
3,آل عمران,29,تُبۡدُوهُ,تبدوه,تُظْهِرُوه.
3,آل عمران,30,مُحۡضَرٗا,محضرا,مُوَفَّراً.
3,آل عمران,30,أَمَدَۢا,أمدا,زَمَناً وأجَلاً.
3,آل عمران,32,تَوَلَّوۡاْ,تولوا,أَعْرَضُوا.
3,آل عمران,33,ٱصۡطَفَىٰٓ,ٱصطفى,اختار.
3,آل عمران,33,عَلَى ٱلۡعَٰلَمِينَ,على ٱلعلمين,جَعَلَهم أفضلَ أهلِ زمانِهم.
3,آل عمران,34,ذُرِّيَّةَۢ بَعۡضُهَا مِنۢ بَعۡضٖ,ذرية بعضها من بعض,تَسَلْسَلَ الفَضْلُ في ذَراريهم.
3,آل عمران,35,ٱمۡرَأَتُ عِمۡرَٰنَ,ٱمرأت عمرن,أمُّ مريمَ.
3,آل عمران,35,نَذَرۡتُ,نذرت,جَعَلْتُه لخِدْمَةِ بيتِ المقدسِ.
3,آل عمران,35,مُحَرَّرٗا,محررا,خالصاً لعبادتِك.
3,آل عمران,36,وَضَعۡتُهَآ أُنثَىٰ,وضعتها أنثى,أي: لاتَصْلُحُ للخِدْمةِ.
3,آل عمران,36,وَلَيۡسَ ٱلذَّكَرُ كَٱلۡأُنثَىٰ,وليس ٱلذكر كٱلأنثى,ليس الذَّكَرُ الذي أرَدْتُ للخدمةِ كالأنثى التي لا تَصْلُحُ لذلك.
3,آل عمران,36,أُعِيذُهَا,أعيذها,أُحَصِّنُها.
3,آل عمران,36,ٱلرَّجِيمِ,ٱلرجيم,المَطْرودِ من رحمتك.
3,آل عمران,37,وَأَنۢبَتَهَا نَبَاتًا حَسَنٗا,وأنبتها نباتا حسنا,تَوَلَّى ابْنَتَها، فكَمُلَتْ بذلك أحوالُها.
3,آل عمران,37,ٱلۡمِحۡرَابَ,ٱلمحراب,مَحَلَّ عبادتهِ.
3,آل عمران,38,هُنَالِكَ,هنالك,عند رؤيةِ زكريَّا ما عندَ مريمَ من رزقِ اللهِ وفَضْلهِ.
